reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
2df67c59-a937-448e-9150-9e124540a543,Shintia Ekayulita,https://play-lh.googleusercontent.com/a/ACg8ocJJmwBCXquubB0QYqIWc7mqpPTQZ_AbuL9DzLvV53vG-34d6g=mo,Apk bagus,5,0,9.7.0,2024-09-28 12:25:34,"Selamat Malam Bapak/Ibu. Terima kasih atas ulasan yang diberikan.
Ke Kota Bengkulu bareng kekasih, Sehat selalu dan terima kasih",2024-09-29 12:40:30,9.7.0
431ae6c0-397e-4060-96fc-eb00c07e0354,soleh hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjXSSF9RVizy9lx2yIijEan3FjlPdTelLCqfG41f5RArFnu_-Z1e,mantap pokonamah,5,0,9.5.0,2024-09-28 07:25:08,"Selamat Malam Bapak/Ibu. Terima kasih atas ulasan yang diberikan.
Ke Kota Bengkulu bareng kekasih, Sehat selalu dan terima kasih",2024-09-28 12:50:21,9.5.0
c39cf7f4-685f-4ea5-93e4-78e5d9b5fec7,Afick Afrizal,https://play-lh.googleusercontent.com/a/ACg8ocIYt8OPf48-nV6IXXYz3-v96asgm7GskQWDXfjnxNxWotJsaA=mo,"Tolong diperbaiki aplikasinya saya melakukan klaim linkmiles di app sejak pasca penerbangan Minggu lalu tidak bisa, dibuat simpel jgn rumit harus menghubungi email atau lapor ke call center , aplikasi dibuat bertujuan menyederhanakan layanan bukan sekedar trend saja, agar diperbaiki",2,6,9.7.0,2024-09-28 03:30:29,Selamat Malam Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Kami sangat menghargai dan berterima kasih atas masukan dan saran dari Bapak/Ibu yang akan menjadi acuan kami memberikan pelayanan yang lebih baik kepada seluruh pelanggan kami. Terima kasih Customer Care Citilink.,2024-09-28 12:49:33,9.7.0
47620e15-fc28-4d15-ad39-d197de50241c,Widiana Kepakisan,https://play-lh.googleusercontent.com/a-/ALV-UjWr6Dbcsne986tlLj_SFqkHCoiQkF-tUI8fdqxmbaI_5Q67aFHn,Memasukkan Nomor flyer Greener agak kesulitan,4,0,9.7.0,2024-09-26 08:30:25,Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-09-26 08:34:35,9.7.0
a2045caf-bc61-4ea9-9942-7c722f2df961,Arbi Ikmal Al Husaeni. AT,https://play-lh.googleusercontent.com/a-/ALV-UjV7KtLNfpAUo71E7CfT0TF76YSTtsZr1e-czKZfwTmrGw1sT-6p,Mantul lah aplikasi nya,5,0,,2024-09-21 13:09:35,"Selamat Malam Bapak/ Ibu.
Kami berterima kasih atas review baiknya. Kami akan terus berusaha meningkatkan kualitas kami demi kepuasan para pengguna. Semoga Bapak/ Ibu akan selalu menjadi pelanggan setia Citilink.
Terima kasih. Customer Care Citilink",2024-09-22 12:50:36,
c544cdb6-2f1f-4268-b11a-ffeddae3cdda,Winda Yanti,https://play-lh.googleusercontent.com/a-/ALV-UjXLWYUA_Gzrc63bctjHsHrfWDO2982nu1wzwSriGIOQb3JwEBs,Bagus sekali,5,0,9.7.0,2024-09-21 12:08:58,"Selamat Malam Bapak/ Ibu.
Kami berterima kasih atas review baiknya. Kami akan terus berusaha meningkatkan kualitas kami demi kepuasan para pengguna. Semoga Bapak/ Ibu akan selalu menjadi pelanggan setia Citilink.
Terima kasih - Customer Care Citilink.",2024-09-22 12:49:21,9.7.0
2eae7742-b898-4fc8-bbde-cd82d0798147,silvia 0093,https://play-lh.googleusercontent.com/a/ACg8ocLtwK58cMlLVpdi6UxOUzA0D5EGGrL1PRnlcGMmN5xiU-3H1NY=mo,Baguss lebih mudah,5,0,9.7.0,2024-09-21 12:07:42,"Selamat Malam Bapak/ Ibu.
Kami berterima kasih atas review baiknya. Kami akan terus berusaha meningkatkan kualitas kami demi kepuasan para pengguna. Semoga Bapak/ Ibu akan selalu menjadi pelanggan setia Citilink.
Terima kasih - Customer Care Citilink.",2024-09-22 12:48:12,9.7.0
411d23d3-d9e2-493d-a5fc-e46af9cd553b,Evan Riyanto,https://play-lh.googleusercontent.com/a-/ALV-UjW2Zmv5hQRI9CqIYAp55uKc-hAHFieSDyBL0IMOmJHTmuGP7n2f,pembayaran sulit gak semua Bank Virtual Bisa,1,0,5.7.1,2024-09-21 08:49:29,Selamat Malam Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-09-22 12:42:32,5.7.1
bec5abe2-3898-4f26-b46d-d8b8375c43b2,Arief Widodo,https://play-lh.googleusercontent.com/a/ACg8ocJz4YZgFW5Y9TF7Uo0Rhn29ohfnhOkbABHWV5nAa8zD3Xn8Wew=mo,Gabisa pilih kursi,1,0,9.7.0,2024-09-20 04:28:39,Selamat Malam Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-09-22 12:40:01,9.7.0
26fe0f74-f86e-4cee-9f75-ceb04124b2ba,edi purwanto,https://play-lh.googleusercontent.com/a-/ALV-UjX3UgKMYzIwBurjIxDpZq8u4ryAfIzFfMnpQQUTi0Fcjq8vvLpn,Banyakin promo saja,5,0,9.6.0,2024-09-18 10:48:58,Selamat Pagi Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami sangat menghargai dan berterima kasih atas masukan dan saran dari Bapak/Ibu yang akan menjadi acuan kami memberikan pelayanan yang lebih baik kepada seluruh pelanggan kami. Terima kasih Customer Care Citilink.,2024-09-20 04:02:43,9.6.0
b8898c42-0902-41b0-93c8-5f3acf78f8db,Syahdan Ganteng,https://play-lh.googleusercontent.com/a/ACg8ocL2xkVpAGMrC0p_HqVHHdyyi9rzNVCg3hSp_M9nLwoHdBR8dg=mo,Mudah dan lancar,5,0,9.7.0,2024-09-15 07:07:53,"Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan.
Pergi camping bersama kekasih, Salam dari Citilink dan terima kasih",2024-09-16 08:54:24,9.7.0
1da84c11-14b9-4eda-a431-df714381fc90,Surya Anto,https://play-lh.googleusercontent.com/a-/ALV-UjVwKEEv7ElYZHCkcA6SsHC9ZfQc6S1gbkHF98zrcn-deXbUQscz,"Mantap,,, jossss gandossssss,,,,,",5,0,9.6.0,2024-09-14 03:24:11,"Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan.
Pergi camping bersama kekasih, Salam dari Citilink dan terima kasih",2024-09-16 08:53:21,9.6.0
4b2e1883-0f8a-4553-a541-594bb18106ef,eva irayani,https://play-lh.googleusercontent.com/a-/ALV-UjVKaRWDnR91x2DQwfLsy43jEsI_CPilLzio-kb7WSiF3ADQMMtnWQ,Nagus,5,0,9.6.0,2024-09-13 23:54:41,"Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan.
Pergi camping bersama kekasih, Salam dari Citilink dan terima kasih",2024-09-16 08:52:13,9.6.0
13ed399c-2d80-4917-88a5-3d30d19f5220,Dodik Prabowo,https://play-lh.googleusercontent.com/a-/ALV-UjWjDbthYS6BT9lEkqlWXIjFDOQ3YScd13_ijTLo_3wXRpOg6ng,"Aplikasi tidak bisa digunakan,mohon diperbaiki segera.....",1,0,5.7.1,2024-09-09 07:58:03,Selamat Siang Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat dilakukan log out dan log in kembali dengan memastikan jaringan internet Bapak/Ibu stabil. Terima kasih Customer Care Citilink,2024-09-10 05:06:23,5.7.1
36440e0f-60ac-4b28-9b07-967a3ab32ab0,yohan achmad fauzi,https://play-lh.googleusercontent.com/a/ACg8ocJnawkItm0StTA1rHkTQVvfRnefo5Bl217P6f9zcAI6j6QaHQ=mo,parah pake data atau wifi sama aja cuma muter mulu,1,0,,2024-09-08 11:40:36,Selamat Siang Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat dilakukan log out dan log in kembali dengan memastikan jaringan internet Bapak/Ibu stabil. Terima kasih Customer Care Citilink,2024-09-10 05:04:54,
d4d64a4b-2896-4f92-af62-14df9fd966c6,Isak Toraja,https://play-lh.googleusercontent.com/a/ACg8ocJATMWEA64VChRsz-YhVnofHafPDoihWy8V7DfLtWJperqpzQ=mo,Sangat membantu,5,0,9.5.0,2024-09-07 13:10:28,"Selamat Siang Bapak/Ibu. Terima kasih atas ulasan yang diberikan.
Pergi camping bersama kekasih, Salam dari Citilink dan terima kasih",2024-09-10 05:02:59,9.5.0
89b11dd8-d247-4ead-af18-04b4aff94d7f,Pria Padukone,https://play-lh.googleusercontent.com/a/ACg8ocL4P67j-fUv5ZRPBWdYzxahSekcJFmnsjKSLAmJ0XoCSN3JEg=mo,Good,5,0,9.6.0,2024-09-07 12:13:31,"Good afternoon Sir/Madam, Thank you for the review provided. Thank you for choosing Citilink for your Airline.",2024-09-10 05:00:32,9.6.0
e33a6075-3070-4c38-8939-dfa3b4960aad,Rohmandwi Muriyanto,https://play-lh.googleusercontent.com/a/ACg8ocJOb87LW1ZKN9BdIq1rTq5he7K1XPfQy8P_s7IEyVlwLG7PSQ=mo,Aplikasi taeek. Pembayaran gagal tp miles hilang,1,0,,2024-09-07 07:11:29,Selamat Siang Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-09-10 04:57:17,
3e4de1c8-2b3e-4737-a731-ec47c67cf896,Ron d'Poet,https://play-lh.googleusercontent.com/a-/ALV-UjVSP53sGSHVY_qET_qUGtuNpqnOztcPzJUPm7uaMgaC8-3Dj4U,Akurat praktis dan update sippp,5,0,9.6.0,2024-09-06 04:34:52,"Selamat Pagi Bapak/Ibu. Terima kasih atas ulasan yang diberikan.

Pergi camping bersama kekasih, Salam dari Citilink dan terima kasih",2024-09-06 03:21:14,9.6.0
82f4135d-2988-4618-a1ce-db60764ce5ef,fauzan zulhan,https://play-lh.googleusercontent.com/a-/ALV-UjXTAirrpTFcV2Ofyjn0V79DBuyFC9zKDrDa5-TMdZebY5bAy2c,Mantap,5,0,9.5.0,2024-09-03 10:23:45,"Selamat Pagi Bapak/Ibu. Terima kasih atas ulasan yang diberikan.
Pergi camping bersama kekasih, Salam dari Citilink dan terima kasih",2024-09-06 03:38:01,9.5.0
880a5eb2-a9d9-4036-9e6c-abfdddf862df,Hendy,https://play-lh.googleusercontent.com/a/ACg8ocLADIsDI_YSphmaMfzAb2M1adOE2b9FZGv9GzqT295kdMgxDA=mo,"HARGA JUAL JAKARTA MEDAN SEMAHAL-MAHAL PUKI. UDAH HARGA TIKET MAHAL MASIH SOK BILANG2 RUGI. SEMENTARA TIKET JAKARTA KUALA LUMPUR AJA MASIH BISA LEBIH MURAH,APALAGI MASKAPAI KLM HARGA LEBIH BERSAING. INI MASKAPAI DOMESTIK HARGA GA KIRA2 MAHALNYA, PEJABATNYA KAYA MAU BELI SURGA AJA.",1,0,4.2.0,2024-09-02 13:52:18,,,4.2.0
acf663b3-24d4-45d7-812e-3296cbbf5e4a,Tomy Dorianus Sormin (Tomy),https://play-lh.googleusercontent.com/a-/ALV-UjXOFAZZwHA91_QhawrRdRET-e380x6dzt8g3OiUtgB2Z9tQStOl,"REFUND DITOLAK, EMANG SAMPAH!!!",1,0,9.6.0,2024-08-31 07:45:29,Selamat Pagi Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-09-06 03:18:56,9.6.0
2f306870-f8df-4d4b-b02b-b46c1418abd0,Robil Handoko,https://play-lh.googleusercontent.com/a/ACg8ocJU30ffjgqoIq47ERwJ8wm4-Ul6a6PIpbf01-J4RXYq1BOBew=mo,Aplikasi nya bagus nggak lemot dan juga nggak lelet kok Cuman saran sih Coba penumpang dikasih kesempatan milih seat/kursi sendiri dong waktu cek in Jangan sistem yang menentukan Terima kasih 🙏,5,18,9.6.0,2024-08-30 08:22:53,Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami sangat menghargai dan berterima kasih atas masukan dan saran dari Bapak/Ibu yang akan menjadi acuan kami memberikan pelayanan yang lebih baik kepada seluruh pelanggan kami. Terima kasih Customer Care Citilink.,2024-09-02 09:03:52,9.6.0
f16d64b1-d6b4-4cfa-859b-248cc90194e2,Fajhria Utami,https://play-lh.googleusercontent.com/a-/ALV-UjUpSJNx45jslIdA-_T_TxeEQ2Z3995SNPf-YR9nRiOmU1ukPIrtCg,Aplikasi haw2 mau update data diri dari tadi gak bisa2 masa prov kaltim gada kotanya rasis amat,1,0,9.5.0,2024-08-29 11:52:52,Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-09-02 09:00:02,9.5.0
89da5c58-8536-4626-8e3b-2a56b614c77d,Noverliza R4735,https://play-lh.googleusercontent.com/a/ACg8ocIYg3dCih5OQWMLbgKLVqcwhB_ioKaHmGcwN0upRRi0_2wWs3o=mo,Setelah update malah sering error,1,0,5.7.1,2024-08-29 02:58:01,Selamat Malam Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-09-01 12:49:35,5.7.1
5d838808-8af5-43c2-ab35-6370f4288725,Muhammad Fariz Jr.,https://play-lh.googleusercontent.com/a-/ALV-UjVesiDGpmJlNZdKtNHIGGq1EMNpCb5gUwMa8776MMtCURy8_zFa,"Aplikasi paling parah, saya harus mengulang 3x karena loadingnya lama buanget padahal kondisi sinyal paket data dan wifi baik. Tolong perbaiki aplikasinya, hire orang IT yang jago",1,11,9.5.0,2024-08-27 13:51:20,Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-08-28 08:43:53,9.5.0
28a1c32b-d273-4014-82c1-109c7eeb182f,Dian Kristiani,https://play-lh.googleusercontent.com/a/ACg8ocIo2YsS_f3wFNAjBKdyUAq--1wCYpMYrZdhlv7_7SbEzX7D7c4=mo,"Masa boarding pass keluar, tapi nomor seat 0. Ya masa saya kudu dipangku sama FA :( katanya disuruh checkin di bandara. So, apa gunanya aplikasi? Saya paling malas antre checkin, eh malah disuruh tanpa penjelasan . Mana CSnya meninggalkan percakapan karena saya ga jawab dalam 2 menit. Hebat.",1,5,9.5.0,2024-08-25 16:37:36,Selamat Siang Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-08-26 05:03:49,9.5.0
d5a3c29d-13b0-4cfa-a214-895562b8625d,HAMZAH,https://play-lh.googleusercontent.com/a-/ALV-UjWxgnYelO9FTQTeXEJPB5h9lT0Vk970FSKg_r_hzlHnPq4FEQJy,Citilink: Mantap Keren👌👍✨️,5,0,9.5.0,2024-08-24 02:30:57,"Selamat Siang Bapak/Ibu. Terima kasih atas ulasan yang diberikan.
Ke Kota Bengkulu bareng kekasih, Sehat selalu dan terima kasih",2024-08-26 05:01:31,9.5.0
e400e8f9-d3b2-480b-8a78-68553136f393,Dwi Santosa,https://play-lh.googleusercontent.com/a-/ALV-UjXHZLVJiXRvdvcIRLAoDhHau6wG0pJeD3OIJijfbOWfXCAKipVv,"aplikasi di download gak bisa transaksi, error terus",1,0,5.7.1,2024-08-24 02:08:05,Selamat Siang Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-08-26 04:58:49,5.7.1
75f25742-cfb2-4843-897e-f4602becdd4f,Irwanee Jr,https://play-lh.googleusercontent.com/a-/ALV-UjU3TU7RUH9Ccc8e7FtrYzdaxkal1Pms56t78biACabxrSdB1srw,mau check in pesawat aplikasinya tidak bisa.,3,0,5.7.1,2024-08-21 16:59:46,Selamat Pagi Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-08-22 04:46:06,5.7.1
d76e3b2a-db79-43d6-b440-a3b4be67210b,Asmawi,https://play-lh.googleusercontent.com/a/ACg8ocJQSd_wjKQeKi6-VEglscAk00W0k_Z1bIFmZl1WcEttUhryJO7L=mo,Good,5,0,,2024-08-19 01:32:23,"Good Morning Sir/Madam, Thank you for the review provided.",2024-08-20 04:22:45,
6385c72f-5361-48ee-a804-0bd77e2870d0,Samuel Hasurungan,https://play-lh.googleusercontent.com/a-/ALV-UjUj8LCWhIIptPBGBnTSDsRiRN_z5MScIE0L720zOYekB11WNlZS,"Aplikasi terbaik, nyesel kalau tidak download",4,0,9.5.0,2024-08-17 12:17:45,"Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan.

Ke Kota Bengkulu bareng kekasih, Sehat selalu dan terima kasih",2024-08-18 10:46:27,9.5.0
b6e37439-ae4c-48ff-9a2d-200b2432b959,Desvita Risma Yanni,https://play-lh.googleusercontent.com/a/ACg8ocKpFKHln_y9BttVMHD5YG-8L5auZaMlQhM-06Cyh6lbnq6bWA=mo,saya pesan tiket Citilink selalu ada perubahan jadwal,1,0,9.5.0,2024-08-16 09:23:59,Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-08-18 10:43:51,9.5.0
4ec8cd66-2a1d-45c2-ad49-41b7bd2bc381,Jurisman Rasid,https://play-lh.googleusercontent.com/a-/ALV-UjUeYGFCrbKK-BctqTrh6pIX-4tvGdismxEwtvjZzv29ZhHSOR03,Ini lebih murah dari Traveloka atau bagaimana?,5,0,,2024-08-14 15:27:39,Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Dapat kami sampaikan terkait harga tiket dapat melakukan pengecekan melalui website kami di www.citilink.co.id atau mobile apps Citilink secara berkala. Terima kasih Customer Care Citilink,2024-08-18 10:40:59,
e77dca53-f306-4f3c-99f0-d66ec94e7629,Ruly Prasetiyo,https://play-lh.googleusercontent.com/a/ACg8ocIT17zDIytQC-mEbnAjuNHq-x3pUIkD1vJ2dm1dL5_7i8A_uA=mo,👍😄,5,0,9.5.0,2024-08-14 03:56:41,"Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan.

Ke Kota Bengkulu bareng kekasih, Sehat selalu dan terima kasih",2024-08-18 10:38:01,9.5.0
439d2409-51f0-4a7e-b382-809204f5f235,Cookies and Cream,https://play-lh.googleusercontent.com/a/ACg8ocK_r_jinUNLHtFy5D0mQ-zVKifR521vd6Z9BY0aJlqLRccpFUXQ=mo,"Halo min, kenapa beberapa hari ini aplikasinya tidak bisa dibuka ya?",4,0,5.6.1,2024-08-11 04:22:10,Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat dilakukan log out dan log in kembali. Terima kasih Customer Care Citilink,2024-08-18 10:37:18,5.6.1
6b42cc27-7f96-4e0e-bcc9-e2928fa1a2cc,Casmara 10,https://play-lh.googleusercontent.com/a/ACg8ocJFrVy8lxvgjvBY9m_UxxKVh-Xir_Vy2gLIjHVXoRm3ZTQzWg=mo,mantap,5,0,,2024-08-10 12:44:58,"Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan.

Pergi camping bersama kekasih, Salam dari Citilink dan terima kasih",2024-08-18 10:35:11,
53e81387-f621-4e84-b8fa-f3756d387388,Dhimas eko Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjWpdwlsPGmzzEAvQeg28jcwEnUGeFbAxdmibjPM4OOGo7QUU5lxFQ,"Bagi kalian yang belum update, silahkan update aplikasi agar mendapatkan pelayanan terbaik oleh aplikasi tersebut 😘😘😘",5,4,9.5.0,2024-08-10 12:14:57,"Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan.

Ke Kota Bengkulu bareng kekasih, Sehat selalu dan terima kasih",2024-08-18 10:33:56,9.5.0
dbc94238-cdb9-4143-b8ba-08d94d7c323a,Johan Febriansyah,https://play-lh.googleusercontent.com/a-/ALV-UjV6YZ9roxw37wbdeaeTTifxhM3GUJuoDG3VcDgpI3ARiM34Yrht,Aplikasi yang baguss dan bermanfaat,5,0,9.5.0,2024-08-10 12:03:27,"Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan.

Ke Kota Bengkulu bareng kekasih, Sehat selalu dan terima kasih",2024-08-18 10:33:29,9.5.0
6a081767-403f-4abf-8bc8-1e6432b2bc3b,Panda,https://play-lh.googleusercontent.com/a/ACg8ocLTH-6Nv5JKAsGAp1kLBd-2b4rlxhlR5aKxYNfOFJ1G-qE_ag=mo,Kenapa saya tidak bisa menambahan booking pemesanan tiket pesawat saya?,1,0,,2024-08-08 06:57:48,Selamat Pagi Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-08-09 03:57:01,
6d231e73-e285-4f19-ac35-44577c8a83cf,diar uc,https://play-lh.googleusercontent.com/a/ACg8ocI29YsmD3NAddUHHP_wDF-o0DRRxw91UMr_5WKQfsyc7Aa_sw0=mo,Good fly,4,0,,2024-08-08 01:11:22,"Good Morning Sir/Madam, Thank you for the review provided.",2024-08-09 03:55:45,
b37797e2-a90f-46d1-a5cb-2b4d4154e4c4,Pika Putri,https://play-lh.googleusercontent.com/a/ACg8ocL-VvYMdZmLPKezOFq_U7J0Y_z84lkZiEUg5nqsHY7AuhO6xg=mo,Mantap . Nyaman,5,0,,2024-08-07 09:19:05,"Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan.


Pergi traveling dengan kekasih, Salam dari Citilink dan terima kasih",2024-08-09 03:53:59,
c00a2d23-6ae1-456c-a21c-1cc0259ff42d,neysa amelia,https://play-lh.googleusercontent.com/a-/ALV-UjX69Suqf_KQQ1TRUY1Z30c3rHAeNtDwyXBuVDdiyTBluy3uGmU,"Alhamdulillah, akhirnya ada update aplikasi, saat ini aplikasi bisa berjalan dengan baik",4,1,9.4.6,2024-08-07 06:07:49,Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-08-06 08:15:18,9.4.6
407b51a3-8711-49bf-b176-7e301ca11953,Cindy Riska,https://play-lh.googleusercontent.com/a-/ALV-UjXyDC1icdupshw2XBnez88uT4r5LX23Iv_2SC1EIoaJr70Nyx3w,"Citilink parah bgt si customer servicenya, cukup sekali aja de 👎",1,0,,2024-08-05 11:39:21,Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-08-06 08:16:44,
ab0823ef-e267-47ce-b55b-60d71ea819fa,Hai-hai Boncel,https://play-lh.googleusercontent.com/a-/ALV-UjXN6BAhlbL8UBEZW5g1EFNBwXxfyk9JnZHS7dXFK_IN8eyjoSIP,Profesional,5,0,5.6.0,2024-08-05 09:23:32,"Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan.


Pergi traveling dengan kekasih, Salam dari Citilink dan terima kasih",2024-08-06 08:18:08,5.6.0
c07da6ec-760e-4980-aaac-3b0d8c9b59b1,Ayuningtyas Setyoreni,https://play-lh.googleusercontent.com/a-/ALV-UjV5aXC7ozk2vu840HZ0ASWc5XR1ocA1Qgiqyp9PIoEo7MKfJw1o,Pesawat dari padang jakarta hari ini delayed banget.. begitupula dengan pengambilan bagasinya.. serasa diplonco.. mulai mengecewakan,2,1,5.7.1,2024-08-04 14:50:19,Selamat Sore Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-08-06 08:18:52,5.7.1
cff1ba28-0879-45fb-ab5c-70b5d4604859,FA Purawan,https://play-lh.googleusercontent.com/a-/ALV-UjXOadNUxApDglWre31KGx_3Xo9YhY_rMF0fRm0MHKRmiWYtBtrV,"Download data airport keberangkatan dan tujuan, luar biasa lama dan gagal selalu. Praktis aplikasi ini tidak bisa dipakai. Apakah masih ada service ini atau sudah dipasrahkan ke ecommerce aja, tak tahu saya. Dulu Citilink pernah bagus.",2,2,5.7.1,2024-08-02 01:43:09,Selamat Malam Bapak/Ibu. Terima kasih atas ulasan yang diberikan. Kami mohon maaf atas ketidaknyamanan yang dialami. Mohon kesediaannya dapat mengirimkan detail keluhan melalui email customercare@citilink.co.id. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu. Terima kasih Customer Care Citilink,2024-08-03 13:05:07,5.7.1
